"playerid","teamabbrev","year","plateappearances","totalbases","babip","walksperplateappearance","strikeoutsperplateappearance","homerunsperplateappearance","walksperstrikeout","iso","gamesplayed","runs","doubles","triples","homeruns","strikeouts","baseonballs","hits","avg","atbats","slg","rbi","numberofpitches","pitchesperplateappearance","caughtstealing","stolenbases","stolenbasepercentage","hitbypitch","obp","ops","sacbunts","groundintodoubleplay","sacflies","intentionalwalks","walkoffs","flyouts","totalswings","swingandmisses","ballsinplay","popouts","lineouts","groundouts","groundhits","catchersinterference"
123991,"CHC",1975,0,0,NULL,NULL,NULL,NULL,NULL,NULL,6,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
124253,"CHC",1975,3,1,".333","0","0","0",NULL,"0",25,0,0,0,0,"0.0",0,1,"0.333",3,"0.333","0","3","1","0","0",NULL,"0","0.333","0.666","0","0","0","0","0","0","3","0","3","0","0","0","0","0"
124734,"CHC",1975,22,2,".167","0","0.136","0",NULL,"0",18,1,0,0,0,"3.0",0,2,"0.133",15,"0.133","1","28","1.273","0","0",NULL,"0","0.133","0.266","7","1","0","0","0","0","28","9","19","0","0","11","2","0"
124741,"CHC",1975,10,1,".167","0","0","0",NULL,"0",52,0,0,0,0,"0.0",0,1,"0.167",6,"0.167","0","10","1","0","0",NULL,"0","0.167","0.334","4","0","0","0","0","0","10","0","10","1","0","5","0","0"
122590,"CHC",1976,107,27,".348","0.084","0.234","0","0.36","0.032",43,8,3,0,0,"25.0",9,24,"0.258",93,"0.29","7","219","2.047","2","0","0","0","0.32","0.61","4","2","1","0","0","4","165","87","73","4","0","7","7","0"
122830,"CHC",1976,22,3,".250","0","0.409","0",NULL,"0",17,1,0,0,0,"9.0",0,3,"0.143",21,"0.143","0","48","2.182","0","0",NULL,"0","0.143","0.286","1","0","0","0","0","0","43","28","13","0","1","2","1","0"
123004,"CHC",1976,9,0,".000","0.111","0.667","0","0.167","0",52,0,0,0,0,"6.0",1,0,"0",8,"0","0","24","2.667","0","0",NULL,"0","0.111","0.111","0","0","0","0","0","1","20","18","2","0","0","0","0","0"
123069,"CHC",1976,27,7,".318","0.111","0.074","0","1.5","0",11,2,0,0,0,"2.0",3,7,"0.292",24,"0.292","0","49","1.815","0","0",NULL,"0","0.37","0.662","0","0","0","0","0","2","28","6","22","1","2","1","2","0"
124734,"CHC",1976,3,0,".000","0","0","0",NULL,"0",3,0,0,0,0,"0.0",0,0,"0",3,"0","0","3","1","0","0",NULL,"0","0","0","0","0","0","0","0","1","3","0","3","0","0","0","0","0"
124741,"CHC",1976,9,0,".000","0","0.333","0",NULL,"0",40,0,0,0,0,"3.0",0,0,"0",9,"0","0","16","1.778","0","0",NULL,"0","0","0","0","0","0","0","0","0","15","9","6","1","3","1","0","0"
121089,"CHC",1976,97,23,".284","0.062","0.165","0","0.375","0.048",38,9,4,0,0,"16.0",6,19,"0.229",83,"0.277","6","157","1.619","0","0",NULL,"1","0.289","0.566","7","2","0","0","0","0","123","48","74","4","4","12","5","0"
119246,"CHC",1976,601,271,".297","0.1","0.208","0.053","0.48","0.236",137,107,20,5,32,"125.0",60,145,"0.272",534,"0.507","77","1121","1.865","9","5","0.357","2","0.346","0.853","2","7","3","8","2","25","818","394","414","18","18","38","38","0"
119333,"CHC",1976,583,212,".275","0.07","0.084","0.027","0.837","0.121",140,66,17,0,16,"49.0",41,147,"0.274",537,"0.395","67","872","1.496","8","3","0.273","0","0.323","0.718","1","20","4","7","3","45","648","152","493","15","25","49","48","0"
118127,"CHC",1976,588,257,".334","0.095","0.046","0.026","2.074","0.161",142,68,36,1,15,"27.0",56,174,"0.339",514,"0.5","84","855","1.454","11","15","0.577","11","0.412","0.912","3","21","4","15","0","19","586","87","494","16","34","56","51","0"
111981,"CHC",1976,560,209,".310","0.057","0.07","0.014","0.821","0.102",136,64,25,2,8,"39.0",32,156,"0.299",521,"0.401","47","751","1.341","14","23","0.622","1","0.339","0.74","3","5","3","0","0","42","613","121","488","32","29","30","62","0"
117393,"CHC",1976,290,91,".230","0.145","0.128","0.028","1.135","0.152",106,34,9,2,8,"37.0",42,54,"0.221",244,"0.373","28","564","1.945","4","1","0.2","1","0.337","0.71","2","5","1","6","1","19","357","140","210","10","16","20","13","0"
119206,"CHC",1976,325,87,".249","0.049","0.194","0.015","0.254","0.073",101,19,7,0,5,"63.0",16,65,"0.215",303,"0.287","28","568","1.748","2","1","0.333","0","0.249","0.536","0","9","6","2","0","18","452","197","246","22","20","22","16","0"
123061,"CHC",1976,411,123,".285","0.049","0.2","0.012","0.244","0.09",109,25,13,3,5,"82.0",20,89,"0.236",377,"0.326","42","661","1.608","1","2","0.667","2","0.275","0.601","7","11","5","3","1","20","560","251","307","10","14","37","16","0"
123871,"CHC",1976,377,122,".298","0.088","0.164","0.013","0.532","0.107",121,51,11,5,5,"62.0",33,86,"0.254",338,"0.361","21","687","1.822","9","3","0.25","1","0.322","0.683","4","1","1","3","1","24","494","203","281","24","19","27","16","0"
123466,"CHC",1976,649,181,".264","0.082","0.108","0.006","0.757","0.072",158,42,24,3,4,"70.0",53,139,"0.239",582,"0.311","59","1045","1.61","6","17","0.739","3","0.304","0.615","7","17","4","4","1","36","759","230","523","19","34","55","39","0"
122977,"CHC",1976,142,37,".247","0.092","0.218","0.021","0.419","0.087",83,11,2,0,3,"31.0",13,26,"0.206",126,"0.294","13","258","1.817","0","1","1","1","0.284","0.578","1","3","1","1","0","8","193","95","97","5","6","11","6","0"
121459,"CHC",1976,271,65,".278","0.151","0.122","0.004","1.242","0.044",91,27,5,1,1,"33.0",41,55,"0.242",227,"0.286","11","464","1.712","2","1","0.333","1","0.359","0.645","1","4","1","8","0","10","297","101","196","5","14","17","13","0"
123541,"CHC",1976,62,17,".333","0.048","0.339","0.016","0.143","0.07",30,3,1,0,1,"21.0",3,13,"0.228",57,"0.298","8","133","2.145","0","0",NULL,"0","0.262","0.56","1","0","1","2","0","4","107","65","38","4","1","2","2","0"
110065,"CHC",1976,38,6,".182","0.211","0.184","0","1.143","0.069",25,1,2,0,0,"7.0",8,4,"0.138",29,"0.207","2","76","2","0","0",NULL,"1","0.342","0.549","0","0","0","0","1","2","43","21","22","1","1","1","1","0"
110991,"CHC",1976,237,69,".247","0.042","0.038","0","1.111","0.071",89,23,14,1,0,"9.0",10,53,"0.237",224,"0.308","18","312","1.316","2","0","0","1","0.272","0.58","2","6","0","3","0","4","245","25","217","3","10","34","6","0"
111196,"CHC",1976,74,17,".260","0.027","0.203","0","0.133","0.062",32,6,4,0,0,"15.0",2,13,"0.2",65,"0.262","2","114","1.541","0","0",NULL,"0","0.224","0.486","7","1","0","0","0","1","103","46","57","4","2","11","1","0"
111770,"CHC",1976,91,9,".167","0.011","0.308","0","0.036","0",39,4,0,0,0,"28.0",1,9,"0.111",81,"0.111","1","164","1.802","0","0",NULL,"0","0.12","0.231","8","1","1","0","0","4","142","79","62","3","6","13","4","0"
112480,"CHC",1976,13,2,".222","0","0.308","0",NULL,"0",39,0,0,0,0,"4.0",0,2,"0.154",13,"0.154","0","21","1.615","0","0",NULL,"0","0.154","0.308","0","0","0","0","0","0","21","12","9","2","0","1","1","0"
112860,"CHC",1976,2,1,".500","0","0","0",NULL,"0",7,0,0,0,0,"0.0",0,1,"0.5",2,"0.5","0","2","1","0","0",NULL,"0","0.5","1","0","0","0","0","0","0","2","0","2","0","0","0","1","0"
113301,"CHC",1976,0,0,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,"0.0",0,0,"0",0,"0","0","0",NULL,"0","0",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
114370,"CHC",1976,4,0,".000","0","0","0",NULL,"0",6,0,0,0,0,"0.0",0,0,"0",3,"0","0","4","1","0","0",NULL,"0","0","0","1","0","0","0","0","0","4","0","4","0","1","3","0","0"
114623,"CHC",1976,7,0,".000","0","0.571","0",NULL,"0",47,0,0,0,0,"4.0",0,0,"0",7,"0","0","15","2.143","0","0",NULL,"0","0","0","0","0","0","0","0","0","14","11","3","0","1","0","0","0"
115831,"CHC",1976,3,0,".000","0","0.333","0",NULL,"0",39,0,0,0,0,"1.0",0,0,"0",3,"0","0","5","1.667","0","0",NULL,"0","0","0","0","0","0","0","0","1","5","3","2","0","0","0","0","0"
116315,"CHC",1976,20,5,".200","0.05","0.2","0","0.25","0.111",13,3,2,0,0,"4.0",1,3,"0.167",18,"0.278","1","31","1.55","0","0",NULL,"0","0.2","0.478","0","0","1","0","0","2","27","12","15","2","1","0","0","0"
116918,"CHC",1976,363,91,".251","0.041","0.088","0","0.469","0.042",124,28,12,1,0,"32.0",15,77,"0.228",337,"0.27","22","517","1.424","4","0","0","2","0.264","0.534","7","8","2","3","0","18","418","102","314","12","17","36","23","0"
117210,"CHC",1976,12,1,".143","0.25","0","0",NULL,"0",58,0,0,0,0,"0.0",3,1,"0.143",7,"0.143","0","21","1.75","0","0",NULL,"0","0.4","0.543","2","0","0","0","0","1","9","0","9","0","0","2","1","0"
117340,"CHC",1976,1,0,".000","0","0","0",NULL,"0",2,0,0,0,0,"0.0",0,0,"0",1,"0","0","1","1","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
121071,"CHC",1976,60,6,".154","0","0.283","0",NULL,"0",34,3,0,0,0,"17.0",0,6,"0.107",56,"0.107","1","108","1.8","0","0",NULL,"0","0.107","0.214","4","3","0","0","0","2","98","53","43","2","2","9","1","0"
120811,"CHC",1976,7,3,".429","0","0","0",NULL,"0",5,0,0,0,0,"0.0",0,3,"0.429",7,"0.429","0","7","1","0","0",NULL,"0","0.429","0.858","0","2","0","0","0","0","7","0","7","0","0","2","2","0"
121088,"CHC",1976,15,2,".200","0.067","0.267","0","0.25","0",50,0,0,0,0,"4.0",1,2,"0.154",13,"0.154","1","26","1.733","0","0",NULL,"0","0.2","0.354","0","0","1","0","0","2","22","12","10","0","0","0","0","0"
121885,"CHC",1976,4,0,".000","0","0","0",NULL,"0",29,0,0,0,0,"0.0",0,0,"0",4,"0","0","4","1","0","0",NULL,"0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0"
111196,"CHC",1977,77,18,".294","0.013","0.182","0","0.071","0.046",35,3,3,0,0,"14.0",1,15,"0.231",65,"0.277","3","149","1.935","0","0",NULL,"0","0.242","0.519","11","1","0","0","0","1","133","60","62","2","4","15","7","0"
119535,"CHC",1977,649,252,".261","0.123","0.119","0.042","1.039","0.19",154,90,18,3,27,"77.0",80,147,"0.265",554,"0.455","89","1403","2.162","7","16","0.696","3","0.355","0.81","2","6","10","13","0","34","960","345","489","42","49","57","36","0"
110991,"CHC",1977,532,213,".302","0.066","0.068","0.023","0.972","0.134",138,74,28,1,12,"36.0",35,147,"0.298",493,"0.432","62","947","1.78","1","2","0.667","1","0.345","0.777","1","17","2","2","0","19","717","179","460","22","42","64","45","0"
111663,"CHC",1977,457,181,".276","0.046","0.05","0.024","0.913","0.141",122,40,27,0,11,"23.0",21,121,"0.284",426,"0.425","60","757","1.656","5","7","0.583","1","0.314","0.739","2","16","7","2","2","21","610","138","412","30","48","50","23","0"
119333,"CHC",1977,538,219,".322","0.08","0.139","0.02","0.573","0.157",136,56,34,5,11,"75.0",43,142,"0.29",490,"0.447","69","1002","1.862","3","0","0","2","0.348","0.795","0","10","3","4","0","21","751","272","418","33","41","26","46","0"
120037,"CHC",1977,636,231,".325","0.127","0.108","0.016","1.174","0.125",156,54,32,3,10,"69.0",81,163,"0.299",546,"0.423","68","1450","2.28","3","3","0.5","3","0.39","0.813","2","15","4","4","0","16","956","340","483","21","51","50","64","0"
119206,"CHC",1977,382,132,".271","0.073","0.181","0.024","0.406","0.14",110,40,22,0,9,"69.0",28,83,"0.238",349,"0.378","43","780","2.042","1","3","0.75","1","0.295","0.673","2","18","2","7","0","10","599","255","284","23","25","44","24","0"
123466,"CHC",1977,565,190,".300","0.078","0.103","0.012","0.759","0.097",152,51,18,5,7,"58.0",44,141,"0.28",504,"0.377","57","1064","1.883","5","3","0.375","5","0.339","0.716","4","17","8","6","1","22","786","247","458","40","34","47","54","0"
115188,"CHC",1977,280,110,".327","0.118","0.068","0.018","1.737","0.138",115,43,10,4,5,"19.0",33,77,"0.322",239,"0.46","32","548","1.957","1","0","0","0","0.397","0.857","3","6","5","4","0","7","365","101","228","8","19","24","27","0"
123061,"CHC",1977,220,61,".219","0.041","0.214","0.023","0.191","0.107",74,21,7,0,5,"47.0",9,39,"0.19",205,"0.298","15","459","2.086","0","0",NULL,"2","0.229","0.527","2","3","2","5","0","9","373","171","162","8","11","16","11","0"
111981,"CHC",1977,258,77,".263","0.109","0.116","0.012","0.933","0.102",100,33,12,1,3,"30.0",28,54,"0.239",226,"0.341","18","550","2.132","4","5","0.556","1","0.324","0.665","2","9","1","2","1","13","384","135","199","17","14","23","16","0"
112408,"CHC",1977,269,95,".313","0.093","0.093","0.011","1","0.105",101,27,12,2,3,"25.0",25,70,"0.293",239,"0.397","41","504","1.874","2","1","0.333","1","0.358","0.755","1","7","3","2","2","8","371","116","218","11","28","20","25","0"
113212,"CHC",1977,695,220,".305","0.081","0.129","0.004","0.622","0.087",155,91,31,7,3,"90.0",56,166,"0.266",624,"0.353","40","1375","1.978","12","24","0.667","4","0.328","0.681","7","8","4","4","0","19","1028","378","545","35","49","40","51","0"
123871,"CHC",1977,96,29,".340","0.167","0.26","0.021","0.64","0.112",56,14,3,0,2,"25.0",16,20,"0.25",80,"0.363","8","264","2.75","1","0","0","0","0.375","0.738","0","1","0","1","0","4","168","91","55","2","1","4","2","0"
111770,"CHC",1977,83,19,".239","0.048","0.265","0.012","0.182","0.101",40,4,2,1,1,"22.0",4,12,"0.174",69,"0.275","8","171","2.06","0","0",NULL,"1","0.23","0.505","9","0","0","0","0","1","141","74","56","3","5","14","5","0"
121089,"CHC",1977,95,26,".250","0.011","0.189","0.011","0.056","0.092",41,9,3,1,1,"18.0",1,18,"0.207",87,"0.299","8","161","1.695","0","0",NULL,"1","0.225","0.524","6","0","0","0","0","3","148","63","75","4","9","11","6","0"
121459,"CHC",1977,95,25,".246","0.126","0.126","0.011","1","0.085",56,18,2,1,1,"12.0",12,18,"0.22",82,"0.305","9","211","2.221","0","0",NULL,"0","0.319","0.624","1","1","0","1","1","1","143","55","71","4","13","9","8","0"
110065,"CHC",1977,2,0,".000","0","0.5","0",NULL,"0",2,0,0,0,0,"1.0",0,0,"0",2,"0","0","4","2","0","0",NULL,"0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0"
111491,"CHC",1977,6,0,".000","0","0.333","0",NULL,"0",22,0,0,0,0,"2.0",0,0,"0",6,"0","0","17","2.833","0","0",NULL,"0","0","0","0","1","0","0","0","0","16","10","4","1","0","1","0","0"
113059,"CHC",1977,21,6,".333","0","0.429","0",NULL,"0.095",15,3,2,0,0,"9.0",0,4,"0.19",21,"0.286","1","50","2.381","0","0",NULL,"0","0.19","0.476","0","1","0","0","0","1","47","31","12","2","1","1","1","0"
114835,"CHC",1977,2,0,".000","0","0.5","0",NULL,"0",60,0,0,0,0,"1.0",0,0,"0",2,"0","0","4","2","0","0",NULL,"0","0","0","0","1","0","0","0","0","4","3","1","0","0","1","0","0"
114969,"CHC",1977,26,1,".067","0.077","0.308","0","0.25","0",8,0,0,0,0,"8.0",2,1,"0.043",23,"0.043","2","65","2.5","0","0",NULL,"0","0.12","0.163","1","0","0","0","0","0","50","30","16","2","2","2","0","0"
115822,"CHC",1977,19,1,".143","0","0.474","0",NULL,"0",67,0,0,0,0,"9.0",0,1,"0.063",16,"0.063","0","52","2.737","0","0",NULL,"0","0.063","0.126","3","0","0","0","0","1","45","31","10","0","0","5","0","0"
115831,"CHC",1977,1,0,".000","0","0","0",NULL,"0",6,0,0,0,0,"0.0",0,0,"0",1,"0","0","1","1","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
116315,"CHC",1977,4,0,".000","0","0.25","0",NULL,"0",2,0,0,0,0,"1.0",0,0,"0",4,"0","0","6","1.5","0","0",NULL,"0","0","0","0","0","0","0","0","0","6","3","3","2","0","0","0","0"
116918,"CHC",1977,133,37,".255","0.068","0.09","0","0.75","0.074",63,14,5,2,0,"12.0",9,28,"0.23",122,"0.303","11","271","2.038","0","0",NULL,"1","0.288","0.591","1","3","0","2","0","5","199","66","111","6","14","9","13","0"
117340,"CHC",1977,63,12,".268","0.016","0.222","0","0.071","0.018",34,4,1,0,0,"14.0",1,11,"0.2",55,"0.218","2","113","1.794","0","0",NULL,"0","0.214","0.432","7","1","0","0","0","0","104","48","48","4","2","10","3","0"
117439,"CHC",1977,8,3,".500","0","0.25","0",NULL,"0",11,0,0,0,0,"2.0",0,3,"0.375",8,"0.375","2","12","1.5","0","0",NULL,"0","0.375","0.75","0","0","0","0","0","0","12","6","6","1","0","0","2","0"
119292,"CHC",1977,11,5,".600","0.091","0.455","0","0.2","0.2",27,0,0,1,0,"5.0",1,3,"0.3",10,"0.5","1","27","2.455","0","0",NULL,"0","0.364","0.864","0","0","0","0","0","0","23","17","5","0","0","0","1","0"
121071,"CHC",1977,14,2,".400","0.143","0.5","0","0.286","0",13,0,0,0,0,"7.0",2,2,"0.167",12,"0.167","0","39","2.786","0","0",NULL,"0","0.286","0.453","0","0","0","0","0","0","27","20","5","0","0","1","2","0"
121088,"CHC",1977,12,0,".000","0","0.25","0",NULL,"0",69,0,0,0,0,"3.0",0,0,"0",11,"0","0","23","1.917","0","0",NULL,"0","0","0","1","0","0","0","0","0","21","11","9","2","0","4","0","0"
121276,"CHC",1977,18,1,".077","0","0.278","0",NULL,"0",17,0,0,0,0,"5.0",0,1,"0.059",17,"0.059","1","36","2","0","0",NULL,"0","0.056","0.115","0","0","1","0","0","2","32","15","13","0","2","2","0","0"
121995,"CHC",1977,4,1,".500","0","0.5","0",NULL,"0",3,0,0,0,0,"2.0",0,1,"0.25",4,"0.25","0","8","2","0","0",NULL,"0","0.25","0.5","0","0","0","0","0","1","8","6","2","0","0","0","0","0"
123004,"CHC",1977,22,3,".300","0.091","0.455","0","0.2","0",62,4,0,0,0,"10.0",2,3,"0.15",20,"0.15","0","52","2.364","0","0",NULL,"0","0.227","0.377","0","1","0","0","0","0","41","29","10","0","0","2","2","0"
123374,"CHC",1977,2,0,".000","0","0","0",NULL,"0",20,0,0,0,0,"0.0",0,0,"0",1,"0","0","2","1","0","0",NULL,"0","0","0","1","0","0","0","0","0","2","0","2","0","0","1","0","0"
118956,"CHC",1978,35,5,".120","0.171","0.114","0","1.5","0.069",47,10,0,1,0,"4.0",6,3,"0.103",29,"0.172","2","61","1.743","0","1","1","0","0.257","0.429","0","0","0","0","0","1","37","12","25","1","5","1","1","0"
118715,"CHC",1978,17,4,".200","0.059","0.059","0","1","0.063",54,1,1,0,0,"1.0",1,3,"0.188",16,"0.25","0","22","1.294","0","0",NULL,"0","0.235","0.485","0","1","0","0","0","2","18","3","15","2","0","2","2","0"
117439,"CHC",1978,76,17,".268","0","0.224","0",NULL,"0.027",37,1,2,0,0,"17.0",0,15,"0.205",73,"0.233","3","142","1.868","0","0",NULL,"0","0.205","0.438","3","1","0","0","0","2","132","63","59","5","4","7","5","0"
117340,"CHC",1978,51,16,".333","0.039","0.255","0","0.154","0.111",27,4,5,0,0,"13.0",2,11,"0.244",45,"0.356","3","90","1.765","0","0",NULL,"0","0.271","0.627","3","0","1","0","0","4","78","39","36","3","0","7","2","0"
116918,"CHC",1978,106,25,".286","0.066","0.104","0","0.636","0.011",68,8,1,0,0,"11.0",7,24,"0.253",95,"0.263","6","213","2.009","1","4","0.8","0","0.304","0.567","4","5","0","0","1","5","161","52","88","7","8","17","10","0"
116115,"CHC",1978,12,3,".400","0.083","0.417","0","0.2","0.1",23,2,1,0,0,"5.0",1,2,"0.2",10,"0.3","0","29","2.417","0","0",NULL,"0","0.273","0.573","1","0","0","0","0","0","23","15","6","1","0","1","0","0"
115822,"CHC",1978,1,0,".000","0","0","0",NULL,"0",55,1,0,0,0,"0.0",0,0,"0",1,"0","0","1","1","0","0",NULL,"0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0"
114969,"CHC",1978,9,1,".333","0.333","0.222","0","1.5","0",4,0,0,0,0,"2.0",3,1,"0.2",5,"0.2","0","22","2.444","0","0",NULL,"1","0.556","0.756","0","0","0","1","0","0","9","6","3","0","0","0","0","0"
114688,"CHC",1978,3,0,".000","0","0.667","0",NULL,"0",18,0,0,0,0,"2.0",0,0,"0",3,"0","0","7","2.333","0","0",NULL,"0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","0","0"
112408,"CHC",1978,254,73,".292","0.083","0.11","0","0.75","0.061",109,31,10,2,0,"28.0",21,59,"0.258",229,"0.319","17","466","1.835","3","4","0.571","1","0.321","0.64","2","5","1","1","0","9","352","113","204","12","20","20","17","0"
111770,"CHC",1978,70,12,".146","0.029","0.186","0","0.154","0.082",41,3,1,2,0,"13.0",2,7,"0.115",61,"0.197","2","122","1.743","0","0",NULL,"0","0.143","0.34","7","1","0","0","0","6","105","42","55","3","2","16","2","0"
111050,"CHC",1978,132,26,".264","0.174","0.129","0","1.353","0.029",49,8,3,0,0,"17.0",23,23,"0.223",103,"0.252","7","302","2.288","0","0",NULL,"1","0.367","0.619","4","4","1","1","0","3","187","74","91","5","10","17","9","0"
124176,"CHC",1978,173,48,".297","0.139","0.11","0.006","1.263","0.062",77,24,6,0,1,"19.0",24,39,"0.267",146,"0.329","10","356","2.058","3","5","0.625","0","0.366","0.695","1","3","2","1","0","11","240","80","130","15","9","9","14","0"
120037,"CHC",1978,316,92,".267","0.108","0.104","0.003","1.03","0.091",82,34,14,4,1,"33.0",34,67,"0.243",276,"0.333","22","641","2.028","2","0","0","0","0.321","0.654","1","4","5","3","0","10","448","145","249","11","28","31","23","0"
115188,"CHC",1978,390,121,".272","0.085","0.049","0.003","1.737","0.084",124,34,12,7,1,"19.0",33,92,"0.265",347,"0.349","39","731","1.874","1","3","0.75","0","0.323","0.672","3","6","7","5","1","14","535","127","338","10","36","33","29","0"
121276,"CHC",1978,57,26,".349","0.035","0.123","0.035","0.286","0.173",37,4,3,0,2,"7.0",2,17,"0.327",52,"0.5","7","94","1.649","0","0",NULL,"0","0.352","0.852","3","2","0","0","0","4","80","27","48","3","5","7","7","0"
112761,"CHC",1978,133,45,".311","0.09","0.12","0.015","0.75","0.091",59,10,5,0,2,"16.0",12,34,"0.281",121,"0.372","18","231","1.737","0","0",NULL,"0","0.346","0.718","0","4","0","0","0","4","172","57","105","8","5","13","9","0"
120872,"CHC",1978,348,90,".210","0.098","0.075","0.009","1.308","0.092",116,29,13,3,3,"26.0",34,62,"0.203",305,"0.295","36","637","1.83","1","1","0.5","1","0.281","0.576","3","13","5","7","1","13","463","122","287","23","23","40","19","0"
113212,"CHC",1978,712,219,".313","0.104","0.11","0.004","0.949","0.076",160,104,24,7,3,"78.0",74,172,"0.278",619,"0.354","35","1361","1.912","11","41","0.788","2","0.356","0.71","15","12","2","5","1","17","967","323","558","36","57","62","66","0"
123593,"CHC",1978,222,94,".356","0.018","0.149","0.018","0.121","0.121",88,17,8,3,4,"33.0",4,68,"0.318",214,"0.439","35","394","1.775","2","1","0.333","0","0.326","0.765","1","6","3","1","1","6","349","131","185","10","15","18","23","0"
123466,"CHC",1978,615,183,".286","0.081","0.109","0.007","0.746","0.071",152,53,17,5,4,"67.0",50,144,"0.261",552,"0.332","55","1158","1.883","7","0","0","2","0.32","0.652","3","10","8","3","3","25","877","293","496","41","46","36","56","0"
116576,"CHC",1978,158,49,".262","0.095","0.177","0.025","0.536","0.123",68,19,3,1,4,"28.0",15,32,"0.232",138,"0.355","20","301","1.905","0","0",NULL,"4","0.323","0.678","0","3","1","0","1","7","219","96","111","10","3","13","9","0"
110991,"CHC",1978,374,117,".273","0.061","0.099","0.011","0.622","0.085",120,32,15,1,4,"37.0",23,88,"0.257",343,"0.341","50","721","1.928","1","0","0","1","0.3","0.641","1","8","6","4","1","16","544","170","313","12","36","38","27","0"
111663,"CHC",1978,470,187,".324","0.038","0.036","0.011","1.059","0.096",117,47,26,1,5,"17.0",18,144,"0.323",446,"0.419","74","696","1.481","5","7","0.583","0","0.345","0.764","1","16","5","5","0","18","591","105","435","21","37","50","48","0"
119535,"CHC",1978,585,201,".298","0.137","0.097","0.015","1.404","0.122",146,66,22,6,9,"57.0",80,140,"0.281",499,"0.403","64","1230","2.103","5","14","0.737","0","0.376","0.779","0","12","6","15","0","27","805","260","448","45","45","52","54","0"
